role_id,pay
f7cf59602baac992cd7944a9,6.0
0199be2bb38c8e9aa353f7af,6.0
502be382adb5fad7b5333923,6.0
000e321163cbd39f80668a6b,30.0
10defcc7945c611bb5fe5c03,6.0
715be4e7657d1aba0be27d95,6.0
fa960e02131a0335fa81c9bf,6.0
931fa56edcd27f9671a55d07,6.0
cc416b8f5be5aa11c5a417d7,6.0
02119cf14db89c96f88b5b9b,6.0
b34b08590b60189c577e501d,30.0
28967180a99324e0c5be51dc,6.0
2403a31910040e5667497e04,6.0
f2db7a535a8da5a5a1954a44,6.0
06502c307a095e3b7085e41f,6.0
334489329515f9d225d1aee7,6.0
28a7205bfafe1dfcda767bb8,6.0
d5a6cace1ec1dd20727a655f,6.0
fb6071a7168e062e9b43a9b4,6.0
4043a0d933942455ba7f82bf,6.0
6b005f892d21209f5873240f,6.0
0166fc06f64bee3e8abf7e06,6.0
bf0cfb21bb8b4093ae794af5,6.0
43dd1551829b8263c1360f5f,6.0
bd91e336e1d1735e83745e02,6.0
7f351b6e206cb44b09c2904b,6.0
64391a629452b3562d95390a,6.0
39a486546dae5442b1ff13e7,6.0
43401bbdb8349dd0b3f5f276,6.0
abf073c611a21c5e4c3bec05,6.0
ddb317372805d8d64bddf838,30.0
a5ea1877c822bbf3bf9b60c2,6.0
f981fac82896368780e06c11,6.0
f07579336dc2868ddcc1e330,6.0
e6f2e2e37e0abafc1f05062e,6.0
3aa12e9364add8e0197cec0d,6.0
5f378df538e15cb8cb2b542c,6.0
5c986f6858aa87f50c2ec711,6.0
7257ffe21c5bc4ae2f8b4db5,6.0
0e95e6f3e5f1ec1945fd5dcd,6.0
5017983de047bffeaae92094,6.0
1cab5b8411965beb5f0db3a9,6.0
8070c6f583fcb170cd161c92,6.0
d61048990f98f61904acb114,6.0
9f66e8320767fead757d4448,6.0
afb992a5bb0c4e452bd61643,6.0
a6226ee25da8bff4c3b1c1ab,6.0
a0c0912c6276629d8f850bc4,6.0
0f2cd29bb3a4d3bf1705f1ac,6.0
4786cc71fc18e578de0bf424,6.0
1066edf2535d5905ee0e60ef,6.0
3ed28cd4f17359fef251403a,6.0
1b4337de760b5f09cf44d2d2,6.0
8d9645c2782bb177463b8140,6.0
e770f339d9ef479e13f22673,6.0
e93e32b175750bd9c31ef611,6.0
c88dc8690f3e98fdf6dc978b,6.0
6f6c7b0a414a86d04c8553da,68.0
c4666a4a0d9eff4f1a825989,6.0
2aa2eb52e74fe1b042fc0585,30.0
c979c96951180739d5adf650,6.0
5aacac206b7816d1299d2e2d,6.0
455e55c501805048a08ca124,6.0
60cb60ced2c5e11a6e8d30c2,6.0
d84ce444e85803f51574558c,6.0
1d406eeff260120e2daf9852,6.0
e77cf5b007ee2943b328d08e,6.0
cb39d93ddd97ded6f698f3cc,6.0
4c6a858d951478e523fd0101,30.0
250ce9130824d742f0a30230,6.0
4f366a595b6080b9726b6dd3,30.0
46c65739ac755e7042fa72e4,6.0
97aec33dd4087dd90e89eeec,6.0
4a201af7429122dd8fb9acc4,6.0
1ba71b680bfff5816542f9f3,30.0
8ebcbcd7569c30b36a135b61,6.0
0562de4aa9822a3245369fc4,6.0
7ba8b03583172f73a4ce321a,6.0
e7075aa03ccf513b87000b44,6.0
1b8eb45431aa5910ab6db886,6.0
a2581651c129cd215d8c59e2,6.0
61106644cec7ac659f52e52b,30.0
629e42637d1518a4b96524e3,30.0
91c8894001f2e46bbd677f08,6.0
7af0ba6ee3ce88fbbe5ec835,6.0
3442cf97adcfda96ece4e3a6,6.0
30bd094ef073f8ca13d4d1d0,6.0
995372b0e7c7bb374d936554,30.0
8ecf83a2568be329effca853,6.0
185f3d64bd35adcf357e1237,6.0
6bbf650c6976dd6d231ede4e,6.0
b23dc8793711fb35dbc99b6a,6.0
2de5f8640c8cdfee336f4961,6.0
390e9a0d97df09b6eca3f800,6.0
b6400d3920114f37a0f6a61d,6.0
ca2dcc402097bf9a65d83450,68.0
8b0eb138c51fb87c5f68a6ea,6.0
ec56ce40489106377b789f4b,6.0
46244fd4191e34069b55230d,6.0
4c22a7569bd2980487187a1c,6.0
41356f3035f3a110fd192e81,6.0
e2dd459406857d635e74db02,6.0
9d659a98a62d6dfafa53ca89,6.0
cbab26784a584402cfb16925,6.0
4e67f16fb49dee4e2625f90d,6.0
14393f9e55c4b878f09c7ffe,6.0
5cb97462ff9692320d045b14,6.0
579092997abb69cd2efb7c19,6.0
9a15e0e71c0cd97286765c81,6.0
8ae2de4abc8729e37eb712d5,6.0
122021a91756de65a076d28f,6.0
1ec56907f6cf3b39ba7fbe40,6.0
52cc99ebe4caa66c9ef362eb,6.0
9ac191542da0598dbaed02b4,6.0
584635bbed46974e676b3884,6.0
fa58178fb6e27597b06455e0,6.0
c439ade02ef3bacdcefe4404,30.0
3a0b5b40b5c38938f01f3cc2,6.0
504cced1bfe3e962b873e6d9,6.0
d13350254c0e78f345bbc152,6.0
690d461792660be9bca6e7ce,6.0
e97654dfb63155742555c45c,6.0
8c0465793ea5ee86c8fd14a3,6.0
6cc1997952beddf85a138b08,6.0
4e9abe7847b553f9f5f8cb3e,6.0
7c7bd6b5395fc4bdeafe504f,6.0
95a971adfd4431f966ece98e,6.0
3edd37f1ae1e5e335cdfbc83,6.0
9e6e871c92e845951c02bf24,6.0
7e4ae6ed23caf8bfce71f8cb,30.0
5e387cbfdd3db8fa95157b70,6.0
00b9e1e209154542ed4e4320,6.0
39f95ff64b49c250283adf3f,6.0
ec3a6e396311ad12e9755cf8,6.0
f1992925ac70980463688bc0,6.0
4e9241f84b60798d2c1663b7,6.0
ac1d10f2d04bd66fc2ff7820,6.0
45799deffb273ead0c953afb,6.0
d1dd5485ab9f41fc231baf9c,30.0
c4b91764413e3d602824d331,6.0
4856ef04cf880b8b8a44e1fb,30.0
e57b34ef3c984519d79527a4,6.0
748b3c8771131e95a8e7647f,6.0
c79fb3425def1a83db306ec4,6.0
9279d8fd5c0a76c468940b94,30.0
29e5ba9b151347c8e063629f,6.0
ace48fbd589051569e65ba61,6.0
83791491fc66eba18f1c2327,6.0
9fbcfd5c389066bd5ddbb2ba,6.0
8ecc72ae810a5b1e48f3fcc5,6.0
1795e8d95de0b2f52cf5657c,6.0
a7db6a200b14d9f079bcbc49,30.0
d76d068d1f46075f5766587f,6.0
5df26e36e76e88ed82466b49,6.0
70fea1fa90cd57793b9c0265,6.0
7df8d5dfda7e6f0499b448fa,6.0
d10ccfdd19a99fe6ccc4de91,6.0
c6d13b5033f650cfa9ecd755,6.0
56763583643fc56ec0670f88,30.0
2bb1c4007143f391200ff07f,6.0
345ff91e1b72225d7aaaef28,6.0
8e9e6a6be9ce9555ac1037d0,6.0
b78b9ed2e8df5208a239a7aa,6.0
0b5ed2251a090ad11591110d,6.0
2cc4c523178a4feb7589d9f3,6.0
8847b9bdbbcc17f432332c7c,6.0
01c81bfa6019d62158591110,6.0
6b94a5ab5bb66d3b6721ff73,6.0
3e7005194bb6f8bce3c0eb68,6.0
5a0c9212b5ce353a639c8223,6.0
4324bc4610507175192e72c8,6.0
3816d32c27b1952fe9d9dca3,6.0
c8850413eadb9d2b9acd1e36,6.0
6cc4a8b706bc5346175eb4db,6.0
2ce807da85f5d4854d2eaa63,30.0
9d6439e00350320e78915e91,30.0
a1b5170a405f2a14d99e75cb,6.0
ffa4ea16f38139739005b8e2,6.0
c327ee75fb4b245fd921fec6,6.0
aebda91832d72742f09f651f,30.0
500d25f149a9a8461f7064bc,6.0
83d4e86f7359d113ab954b30,6.0
090073d5c1f8e84a911c843a,6.0
f9afcd629f4dc6da3a035ecb,6.0
567a978aae7c96a6a6651c1f,6.0
cf5f6d587f7a8c4b88bde753,6.0
1375ab6b4e1d234e5a35e0a0,6.0
7e4960cd035d98a74efcd71d,30.0
8b6bb2069875c7273ef2f714,6.0
8bcd6325859f36c7893a49aa,30.0
f7daad1c5445ff12a3a7541e,6.0
6b78ba86d3ddc51815cffe5e,6.0
5bcea5b8e02c823fb0671f46,6.0
9cb7c31771e9a17cb4031d8f,6.0
a49aa65af9e32b2c02178822,6.0
a10482822d624ebc2f09cbfd,6.0
56c07de8d869e8968e67cbfa,6.0
9917301b5529c5744e112d64,6.0
13c5a42807c3169993b7f01d,6.0
fae65cc3af2d11349a8dd26a,6.0
b806c62df61ff8cc9437e392,6.0
9f7fa6883d3d1bf12933bb3c,30.0
def68577c8ff75c362252b15,6.0
8fcaadbcec2508543f18472f,6.0
be2ca0d0c65ef149e7c6343d,6.0
6638de54ec8729c9b84ce466,6.0
ccdc019582e989dfc7cccec8,6.0
377d057ad777fdd0803edba9,30.0
a23f80a295d71148e291fe07,6.0
ef431b6d4bdf6e3328061a4c,6.0
80625b5727a21fd07e015ce7,6.0
4204d9c7df7a7d2bcdeb141e,6.0
8b6a2badd6b498049c810e99,6.0
ef7f96b11e9089523efb93ed,6.0
10ade5d0b9a892f762f8d772,6.0
efb11886c519c1a749edb2df,6.0
f17d6dd07d9779909491d657,6.0
7adf1ae26f54ddcd5162d789,6.0
c907aa5720a3b208f9ce59aa,6.0
bbdfa81dcc3e872424f73d8d,6.0
23a6ede83ca04fd2f1ddaaa2,6.0
96e78fbd29db2ba5691bf6b6,6.0
79401ce6da05bfafd61545d9,6.0
f20df15a152e6935a8eb7e63,30.0
52b737e95a4f0d49c585ff32,6.0
5f094a3766e24e5ab28190f4,6.0
747ef02edef27d695aeec5a9,6.0
d0d5f66dbe17ae63fb990114,6.0
0ec34251ed26ffb7c8549f9e,30.0
a767329cc286b7f093f7c551,6.0
3a914201cd89adbb06e209ec,6.0
ea0f803f50e2ee03bbd6c7c9,6.0
49beb495c20ff6f1a187e3e5,30.0
e4e676fc4add3b9b4b900e00,6.0
f0e45b24560dd8fcde85db0f,6.0
8792bece9154dcab41991ea2,6.0
f1ed5d34d5da9a04c36eb10f,6.0
d73e0692e50954b93d212561,6.0
f47f6169fa709e56ec968f65,6.0
b69700fa04f1486eb6401586,6.0
1f44fb34435d24d7a143ba66,30.0
1a5b2dfdff5433441897d013,6.0
e2b57545af9e80daaf748db8,6.0
dc377bba235af68bc310aae9,6.0
6c383d7e20398c4c0abc386d,6.0
7612efa37cd9ca434943905e,6.0
c7aac3a17de6fa4d06035281,6.0
d55b0a6c67e5df037c87df6b,6.0
9b302c98113eb9ac0571cc88,6.0
ab0bff44a366e1f63342fef1,6.0
67e2e52e69f96df5d6461003,6.0
56d0853daa835f73298ef4ad,6.0
4e6507476f0baae83437886f,6.0
668d4cdf59ea24567ad2f1af,6.0
a96aa6bac36fcba193c3b0a7,6.0
fb53415d98260f548e132e3a,6.0
52f22839f8933ccd8c8107e8,6.0
752adaa531a91b233abb272b,6.0
770e5413dbe5ea788b0005fd,30.0
943979d8472b1c41f5777a6a,6.0
e1396c88de238d236b7ebcf4,6.0
de427e7fa3829deac67e0f09,6.0
1ae3338b7c862d79972ac618,30.0
0af8248cb730290f0eff48f1,6.0
35a81c51b891a1ef829ff869,6.0
5a5198ab7975a72625987b12,68.0
a4d6009c31d624049e815da3,6.0
ae6c8a79d8c00df5014b24f9,30.0
26981df4df5adf61e19bd039,6.0
0e984a30425789ca891b050b,6.0
bb1d465dee045d8d0cdfaf8f,6.0
4009995877bd2e15ecbf00f3,6.0
e1d4abc200cb00440d63c829,6.0
58cf2a9143b023a2fa9f95e9,30.0
ffdfa374e448c9ba0eb9319c,6.0
cbb5a3cc79933ef36a63cbd9,6.0
f9865875b54ac6c0fe184bf5,6.0
77704a97f8aa3df0a1ba9d44,68.0
fe9154a213d2cf6404e60816,6.0
402d36380a12238ea1e8ea2c,6.0
e993f0e1b098f88f49cf5efe,68.0
2eae6cf551da81b86023c8c7,6.0
12ed70eb5976bf33101e2d01,30.0
051b7c161a3f4e6b71505494,6.0
8b04e51cadaeac379b747a54,6.0
51bb43da0dc81686bbb4dbf3,6.0
8ff0d2e77c5b924c907d259f,6.0
8464d46867debe0d942cc33b,6.0
79ef88e9f7a50db9b83bf43a,6.0
3df727d6e53ff8fa79aa3535,6.0
d22814106d046c467bb17493,6.0
d0c02b128117e361b17a0463,6.0
41b49a70e8f8dbab60803b18,6.0
e59533b8f13d29d35d9728cf,6.0
970afae8d6a51089b58117ea,6.0
ba0316cda2658a328e5b185e,6.0
ac0df470346c0e2faca097ba,6.0
7c4a3c12f51212e8849cf5d7,6.0
e20b5b78d102a7c3af2a8cc9,6.0
374c8e643247f79ee8a4d322,6.0
1b2dbe12f43bf39f4c62bc02,6.0
7c2f618c0abbf4cb7d626e6a,6.0
d69ade400c557c1a2c4b0e95,6.0
d0a3c3a73f0b00af0cb3643b,6.0
89532083901f7f576c8ef748,6.0
03ea403f88ea7671a977b72e,6.0
61ba0ef6872ad6fbccb2903e,6.0
1ef9f5c9e43d56f4fe63af16,6.0
b6d64ad13f420257fa7a76d6,6.0
4e9aa8d46871ae08cf09e68d,6.0
2bb55380ef56a3ead6e5218a,6.0
747316a5736c875642cd8def,6.0
27fe3163038ff164ff6dff1c,6.0
69d761d22505f18201433988,6.0
346bac99dc2c3e01e4a219f8,6.0
1445d6fb7fbb7147bd826038,6.0
c8569dd43799a561b76e9f07,6.0
93b7bcecbbb8dfc151491db7,68.0
a6c13e1f4f7a4f58290103d7,6.0
43a65e437732dd27655e06df,6.0
7d28e084cd02e0da36710b51,6.0
764348b2f36adec14b4befdd,6.0
48d3d4a320abf9c96f526aca,6.0
67ac3357d5886755bb0d5e4d,6.0
4f1e189cb6b51e89dbba2220,6.0
3c4f1aad4d43175f2100a777,6.0
62de696a8312e197a890eb6f,6.0
72bd0084ffd1b2bc2cf0c6e4,6.0
11c05b0fd60cd00bf9ee315e,6.0
26b84cf0b6606cdfa14b66e0,6.0
d55ea7565b964c2428ca09fe,30.0
de238936a239f1433e90d850,6.0
aa9384a34c4cf649d778abe7,6.0
6ec5a9b12983e8ff5b363589,6.0
1283c9eeda9809101efefafe,6.0
545435fb070e5e6cf332ced1,6.0
f23e76d3da42d9a28d237bae,30.0
48e2d587080af4313d4bd05b,30.0
9b62e8e33f26f3f1007268bf,6.0
d0075d67198b860bf22b7e51,6.0
6690d92f501899fdabc4b09a,6.0
dff0f72aea207aaf367eafc2,6.0
c04b75f5499f7c75f13b962e,6.0
f22db8c9795cca6aeca42063,6.0
13e9d5c19d085641651a26ba,30.0
344eef8193738c8a1376e610,6.0
8688d56d54541e3f9e7e0e96,30.0
77d42a5297dda3d7e061330f,6.0
20b32e3b6fec975bdedd9b3b,6.0
98e1fc32a6288a446ef37fec,6.0
032829e58d720bf499c43d2f,6.0
d0b6d78bcdd9abd5fdd6c6b1,6.0
90d75b1fe92816a7921665e0,6.0
be89bf256b37621bc6d9918e,6.0
85549aa9288d2fc7eeabee1f,30.0
954eb36f553cd0dc4ac4beeb,6.0
a5c8464e6a33bd3bfa340608,6.0
12596105c7864a2a4256e5e8,30.0
aaced1589573c2204a4ea50d,6.0
8518b85606326c776512b1c0,6.0
b9539806ab91222b8a3695c6,6.0
54b7e2b8ca4852a23a80160b,6.0
5109dcb42d6930138379dacd,6.0
ef23cce8a9bb918d878a6d6e,6.0
9751df9e9d602563ecb4eb98,6.0
6fdbba01e1c24f8c84378e08,6.0
9382225e7f678203ee540b26,30.0
5b1d1f24d045425c85afe998,6.0
bceb4ee383e900afc65454bb,6.0
f6c45a899c4848b2d226f577,6.0
f88eccde9f67970f488a5849,6.0
4bd7fb5adc8d48d33617de3b,6.0
d611eba3969d52c742a0de2f,30.0
f26757250e3e7e4c9ef465fd,6.0
0fd5fea864272beee727ef61,6.0
6cad9fee3e2ff1d0098df862,6.0
0d44bb0d7642e5ad353040ad,6.0
760cecc215d83e9098df47d3,6.0
0f7c84a793eaed80eda6e753,6.0
e6e4265afa6010d1e8de402f,6.0
a867a166003e50198c1418f2,6.0
edadf58019df7e0fe25a446a,6.0
8f5800425f746f4c84d96436,6.0
6039551dc4fa93feb5c81498,30.0
ab429ca6a73438e3fd30b950,6.0
112cb3a5f9b550302cc11155,6.0
150dfb98d7d1ead5e0b4e5fb,6.0
43041cc0e2fb7ca09c1b3eae,30.0
6852d3798d7faac64b796ad0,6.0
2de832fae60b66404a0a449d,6.0
2a4c9dfff0639cff07b4d8f8,6.0
b15d3a4287a0f5f0312f9027,30.0
93fe3f8275d108b7995d832d,6.0
bb74416cb1784077e9fffbaa,6.0
57a219e5daffcdb28340ef25,6.0
c0954075eb29e01cdd2728ca,30.0
d851f1181a1b8bfd9dd28f1f,6.0
1a87adfdc8cfec806b63bea4,30.0
fc87ff47e90280874c5c4c5b,6.0
ca5fa461baa31cb181e96075,6.0
a283c0d5d5c36cba88560f51,6.0
0e55e7ed834eee09370e01a3,30.0
0527eb7b18b8187d019b6c97,6.0
3a061b0996a205c03ab92bb2,30.0
945ee87f65bde2f5fcbaf155,6.0
c712180fc9c3cf1e31d3fd7d,6.0
72ef9b6984d38fba1381525e,68.0
fe590c7cd2ad0d8e0bc85f70,6.0
a522a4ec94753f2943fad5ae,6.0
cfc668f232d87169c2667aec,6.0
be8284366fab20472dcdddb3,6.0
0c726e59a0768a1638d32ebc,6.0
aff3f31f71b1b81cbbf95a91,30.0
29e596df277eb0b8a9bf880c,30.0
da58d9e4dade8c444f4005d8,6.0
9619c82ff2f1d1c9d52561d5,6.0
811dc6d6c24a5db0f2eff308,6.0
6c722b3ff3acfac8ea559f09,30.0
54269d7ee151571d20a669f9,6.0
b35836512d0be83bf0791d94,30.0
7a3d446b181822e2e7521d18,6.0
95fcdf152a1e6590ae7eee95,6.0
263a4b183c01cd117d71cd91,6.0
511021c0090258417365eddd,30.0
e5c41b402695217227e3c4dd,6.0
5647ce4f46ca6e970f4aa4b7,6.0
a13508120608b141511d4746,6.0
56a55597a7ea071c5ced8450,6.0
ea27e01991c9344a68929adf,30.0
c4f8c57f1018617b89f558e3,6.0
7727fa158069fd8b60cae111,6.0
1103bda9db1a441e9959fcf1,6.0
05223575aaf9f8718c8d01c5,6.0
e7ea9e409bf8e85290f3509c,6.0
1bfb5456dd1119a79c2651a9,6.0
b22e8dbe55e8324b688bbc53,6.0
fc5484e3952fff0d4043e338,6.0
053154e5e6188d98a83c43ce,6.0
668dfb67a8ebb7d7053b1123,6.0
d036572fab44816c1a711099,6.0
d429718e197adee4a5e695a6,6.0
b8d1aeaebbcc95485f01f6b0,30.0
856a7c31b335f95e11dba2a5,30.0
b57e5d764ef29fa02f738c76,30.0
16f11e7d758a3dea028b3b39,6.0
19db2b796354bf5bc37015f0,68.0
15daea20f1141887e5fb351d,30.0
046703bf30bb882f42268aec,6.0
2f7c2bcb3803989867e06d0d,30.0
0d3c924212e8be6c26641f0d,30.0
20083ae223e3021c30c58811,6.0
809f4f8c7a61b19d9c4f9ddd,6.0
8134d1608d59573bdc758f5a,30.0
2a68ab697c1fb62d7b4c19cc,6.0
bd5865d299874f88f0c8045d,6.0
5247528741c2577da4ef54df,6.0
247696cb72b59a2728dd69b7,6.0
dc38a59a94320ef90c9bd977,30.0
7876e575264709e22bf0d70c,6.0
c3e05632ecc131f14c73ba5c,30.0
14cf3b1a225f48bca61d6b17,30.0
967877213822c883b5aac2d9,6.0
af5a927ef4f917625239ba6f,30.0
1de3bda01d8b106291704482,6.0
dd76dcbe1b2afc3951bab73e,6.0
74c536e18a2558ab8e87567d,6.0
4d8194f5c5b61f58f85f65bd,30.0
2878b357fbf9cea77231b36d,30.0
97f007c6ff7f0a4cac28bcbe,30.0
c2f74d7b5cea740ab7abe7ea,6.0
ed8621f5881d54cafbbd9227,6.0
3c2e41ec2e72b539d8bbb3d2,6.0
c959d1fd521ea106ae38d5ec,6.0
90a450d0bdfd7b8108986ea0,6.0
4ee83ea39aa53f42f538bc5e,6.0
79cf7da63423ab824780dc3d,6.0
2f1a98523a884cbca11e09a2,6.0
1bb12ac441b5651a633d137f,6.0
80ef71b15eaed2f8984c2d46,6.0
a0403750ba3c988eec9599e8,6.0
0efedb05b0b20631216c00db,6.0
7879247aad466dddf87d2229,6.0
b8b7b487346f9deb9e48b905,6.0
52b4964b0d0e16d1a01af736,6.0
e7099a14aa83c9206dc2badc,6.0
99a09763d03743307c63a796,30.0
929a0c874f66f27b2da231c7,6.0
4453d48e6a9a671fcd616c25,30.0
3c719dee10ab1caba2e833a1,6.0
0da66fe1e3a10f395c0a9924,68.0
9d1b2b654a26fc9155cc6f48,68.0
ecab73ee5f6fd0769216ddef,68.0
6691dce7fc8da5b5f03946ce,128.0
7de7464db719bc8edf5a6d8d,128.0
aa893c5501400ed9fda21c87,6.0
c947fae8061bb6931ac55e88,6.0
b897f00d2915699119c6e77c,68.0
0dc51f2b889c82a9587c9611,6.0
d0f78af0e173253c22568e76,6.0
35e9cf8218d24320b472b939,6.0
a732a5117b5c3d58fee03f82,30.0
c3f6ccd722f7aa4319987876,30.0
f34154776abd2ffdc753a385,68.0
f2b9cec9ca9d2387655372c4,6.0
d2b9e2cafb8f7309f9bcb73c,30.0
868bb2581820cd466ed64fbd,30.0
6a2b160b9b4607309d17c1e8,6.0
339f28c0a4e0e714ac0f8671,6.0
030a02db4f00b23819efb051,6.0
6e04f6fd1dc3a8b32d26cdb6,68.0
687b5ab85699a2965bb760a4,6.0
c1305f57676527b2bfcfffc6,6.0
a2750015b4f6ee49ea8d9208,6.0
83f49ba5cdfaf90c74cb6c23,30.0
19ae444410b8c5f8a1e64e48,6.0
c43a3091f5854f5a2d21cf7e,6.0
02e2314597b6ffd67d633578,6.0
5cddc02e0f2ae5b3e9bfac8b,30.0
50e7374d71d3d1c890ddcd35,6.0
78d30457c28cca92ed5c0a24,6.0
c8abcfa10f82f45355eb2d57,6.0
f7496d73d1fc51537c6124f8,6.0
ce1de0d372773e27d2738800,6.0
d9486a8ceb62593353b9e8a6,6.0
c42faf43459b21e8f5dad6f2,6.0
44f390ded33401f63a7b939d,6.0
697fda8db7883f87ab4aaadc,6.0
4f2384151f4c028693531dc1,6.0
30a1eed760ec4c221c87bde4,6.0
aa1ddcba6b94cf72e31b1b2a,30.0
4cf375adcccb5002c114bf16,30.0
15fa9b21904d927da6bbaae0,30.0
8d41b343d5342cadac6ad7aa,6.0
1d7cb344d5f43d9b660af0d4,6.0
4bae5560bd045e382044dc44,6.0
a23442b42248aa12fb470e91,30.0
4feb4214e51b7033891fd068,6.0
39827edbcf58e9d3e278e47d,6.0
57f786bca1997b2ff17f31e0,30.0
991503f39fb41e9fe4be7a55,6.0
9d8f5f414445be517af17126,68.0
82de78827e6579a7771be936,6.0
57ff847d9277c6e95497a73e,6.0
d586d4e084aa87a90aecd5f5,6.0
b7012e0a25fbeb7cc8bb29c4,6.0
4dfd07af230f87385b9a11d5,6.0
60daf2f63f9d2c30954a6032,6.0
4afa0349bbb0ad400faf9b40,6.0
039baa62dbb954bd4030b17b,6.0
aa509c19e9ec347a3b4205a3,30.0
0b2f19c06d8f7b42692056d8,6.0
961fa5d36a007a8f7cb1bd33,6.0
d90e2254432e518ecaf61520,6.0
65f347680601f1d205269e19,68.0
ab427f6142f47ab82657d934,6.0
e8eacfb28631dfd6cbeee1d0,6.0
5daaecf911217e6efe26137e,6.0
0fc7b640c8b7b950ebe827fb,6.0
c051c084b29a6d34a2a3b554,6.0
112a45298daddf99e3d508c1,6.0
a68a40e70152eddff06e3f83,6.0
bd1e6797304ccffa984df79d,6.0
a2acad008482f2b00476cec3,68.0
c9e3a301da597e58b35f467b,6.0
9550c18bc2a3de9b47c46725,6.0
431e6aaedb18f3c8d5c629f0,30.0
d0e1ac93b5b616ab224eca49,6.0
bb7a753d942be22cd0ec53d8,30.0
0403c83cdac8b132dbd99bfc,30.0
1ca1d6b6e0ab49470f68f6da,68.0
b6f132d780f33854e6052257,6.0
11d2ff8689bfa6481f8442d9,6.0
3c983f70c6293d804b3e53a7,6.0
cc85ebfebc17d51ff9024daf,6.0
631563b64f1566933f171f23,6.0
701edeffb454e4a7ead8afcf,68.0
6e371b520baf7afcc339044d,6.0
5968e5663c7f6eed262e3cb8,68.0
22f9a9525ae0351c8c4af4b4,6.0
7f6812d9d611963950b35e3a,6.0
dece047010855764c5cfec7a,6.0
0f9362ec799c2f9d3335d2e3,6.0
7e688aa5ece17a817d7b0b61,68.0
122c4bcfc2c18032c38214b3,6.0
5508b226e26c626497802863,6.0
d466bd972e615369121a7700,6.0
8999952dfd0583f20a0c998e,30.0
8edeae2919d2850095122da0,6.0
b51932f5a0ed176330bd0e60,30.0
5a426a5a31e0336680c3a4c1,6.0
015f290af473a243c64b8a69,6.0
f9ba97674781d74391d37862,6.0
7f8c85f7d43346e263d67907,6.0
d787d24bf73da54e87a40b45,6.0
7828b3d9d6a61ef56a6cf5bd,68.0
a9cafdb0ebead74419f3f86d,6.0
036c6fe5ae854ac7cbb0636d,30.0
cb70c8197ed742b48a6914ed,6.0
e98b11ac05f0a5ade277173c,6.0
2c2ab2729b009cda88b20ae4,6.0
3b719e7310fed1d2ab8b4473,6.0
d78e7ee01257de8185bb64a6,30.0
b9c1df4ec997397c42ba9fea,6.0
af6ff124fc981a1b5bbebdaf,6.0
b7589ffa57a3f6988d517748,6.0
8de73326277af96d1f754e16,6.0
2c9e1e9f7db8c19ace37ecba,30.0
b32b9ddef3e226419921fa72,6.0
bad765f964c599e6bb7348ed,6.0
800688023b53732396904615,6.0
b107d31b9964006a1ac1a53f,6.0
9fa619e37387b4969f48444f,6.0
73c701112f444371c2dc8452,6.0
5cc255ff1353bc689144c123,6.0
e172c467e4a8ce0f8f510ffb,6.0
66af5d2635c7c6e3c54c157b,6.0
8e1b29d4880f16575d5b4d9b,6.0
0bfba3108fcf9eb082c73e8c,6.0
01c46ba4dcdb92dcb9112824,6.0
b67109f91197295845833563,68.0
bca9e0e07c49590f2b92f774,30.0
